Points: 24
Width: 0.150972
Duration: 178.714
0.801453 0.300529 0.0486777
0.850156 0.446561 0
0.901223 0.616931 0.0365079
0.949567 0.775133 0.0973549
1 0.835979 0.133863

Points: 30
Width: 0.110444
Duration: 222.778
Centroid: 0.552 0.572889
0 0.596579 0.449195
0.0174904 0.604125 0.486921
0.0443047 0.596579 0.502012
0.0631058 0.573944 0.524648
0.0802192 0.551308 0.554829
0.107112 0.521127 0.56992
0.140107 0.490946 0.58501
0.176877 0.445674 0.58501
0.212774 0.309859 0.509557
0.250126 0.272133 0.449195
0.288684 0.19668 0.298289
0.326295 0.174044 0.139839
0.368377 0.219316 0.0417505
0.401938 0.264588 0.0266597
0.438663 0.377767 0.0643862
0.476226 0.483401 0.17002
0.511759 0.558853 0.336016
0.550961 0.604125 0.539739
0.587209 0.61167 0.652918
0.624627 0.619215 0.841549
0.662247 0.61167 0.962274
0.699691 0.604125 0.992455
0.736487 0.566398 1
0.774781 0.551308 0.962274
0.813624 0.543763 0.818913
0.850157 0.558853 0.615191
0.888118 0.573944 0.509557
0.924138 0.61167 0.343561
0.960592 0.641851 0.253018
1 0.664487 0.215292

Points: 0
Width: 2.76621e+19
Duration: 4.59163e-41
Centroid: 0 0

Points: 21
Width: 0.109048
Duration: 196.542
Centroid: 0.522619 0.572381
0 0.472708 0.43559
0.0194873 0.487991 0.512009
0.0499655 0.487991 0.527293
0.0702726 0.487991 0.542577
0.0905401 0.487991 0.542577
0.121142 0.480349 0.542577
0.152465 0.480349 0.527293
0.193119 0.472708 0.443231
0.236298 0.472708 0.374454
0.280673 0.472708 0.2369
0.322619 0.472708 0.114629
0.362995 0.510917 0.0305679
0.407614 0.556769 0
0.448144 0.587336 0
0.834601 0.518559 0.79476
0.863897 0.533843 0.817685
0.884264 0.518559 0.825327
0.915055 0.510917 0.825327
0.935561 0.503275 0.817685
0.956807 0.495633 0.802402
1 0.487991 0.787118

Points: 24
Width: 0.0659723
Duration: 172.628
Centroid: 0.510139 0.514306
0 0.271579 0.757894
0.0227413 0.284211 0.846315
0.0574811 0.284211 0.858947
0.0817102 0.284211 0.858947
0.115421 0.284211 0.846315
0.138484 0.284211 0.783158
0.180884 0.284211 0.694736
0.227905 0.296842 0.454737
0.277319 0.322106 0.214737
0.325557 0.334737 0.0757893
0.37268 0.334737 0.0378947
0.420527 0.334737 0.0378947
0.468957 0.347369 0.151579
0.520164 0.347369 0.252632
0.566416 0.410527 0.505263
0.614071 0.524211 0.719999
0.661064 0.637895 0.846315
0.711525 0.738948 0.846315
0.757986 0.789474 0.808421
0.80985 0.865263 0.64421
0.857245 0.903158 0.429473
0.903757 0.928421 0.214737
0.951966 0.941052 0.113684
1 0.966316 0

Points: 0
Width: 2.76621e+19
Duration: 4.59163e-41
Centroid: 0 0

Points: 24
Width: 0.130764
Duration: 179.424
Centroid: 0.493125 0.575903
0 0.335104 0.910781
0.0218037 0.335104 0.974509
0.0439068 0.335104 0.993627
0.0772928 0.328731 1
0.118026 0.328731 0.993627
0.1638 0.328731 0.891662
0.211016 0.335104 0.815188
0.256583 0.366968 0.515667
0.304479 0.37334 0.420074
0.349012 0.392459 0.267127
0.397932 0.411577 0.177908
0.44499 0.424323 0.146044
0.48869 0.430696 0.146044
0.534665 0.456187 0.190653
0.580096 0.500797 0.286245
0.628036 0.558152 0.38821
0.675475 0.590016 0.43282
0.724035 0.653744 0.47743
0.769776 0.704726 0.464684
0.814619 0.73659 0.407329
0.86288 0.749336 0.369092
0.909204 0.762082 0.292618
0.955391 0.7812 0.22889
1 0.7812 0.209772

Points: 18
Width: 0.102315
Duration: 189.789
Centroid: 0.510278 0.590648
0 0.40905 0.480544
0.031012 0.441629 0.513123
0.0524997 0.441629 0.521268
0.0782581 0.441629 0.521268
0.122402 0.449774 0.496833
0.167147 0.457918 0.399095
0.211115 0.466063 0.252489
0.253751 0.474208 0.130317
0.299001 0.498642 0.040724
0.34369 0.514932 0.0162896
0.386757 0.563801 0
0.429018 0.620815 0.0488688
0.842871 0.547511 0.879639
0.874022 0.547511 0.928508
0.894538 0.547511 0.944797
0.915866 0.531222 0.944797
0.955908 0.523077 0.944797
1 0.523077 0.936653

Points: 22
Width: 0.08
Duration: 167.294
Centroid: 0.514394 0.546667
0 0.649621 0.791667
0.0233321 0.649621 0.84375
0.0472596 0.618371 0.875
0.0830371 0.576704 0.885416
0.106381 0.555871 0.895833
0.156291 0.535038 0.895833
0.203871 0.472538 0.875
0.256274 0.399621 0.802083
0.303878 0.357955 0.75
0.35391 0.316288 0.645833
0.40288 0.305871 0.53125
0.45464 0.337121 0.447916
0.503266 0.430871 0.395833
0.553789 0.493371 0.375
0.605181 0.618371 0.333333
0.65418 0.701705 0.28125
0.703968 0.722538 0.25
0.818206 0.607955 0.041667
0.850154 0.545455 0.0104167
0.902597 0.420455 0
0.952122 0.368371 0.0104167
1 0.316288 0.0625003

Points: 0
Width: 2.76621e+19
Duration: 4.59163e-41
Centroid: 0 0

Points: 28
Width: 0.142262
Duration: 206.199
Centroid: 0.501429 0.609405
0 0.377824 0.935565
0.0189251 0.377824 0.982427
0.0382954 0.377824 0.994142
0.0681323 0.371967 1
0.086688 0.371967 0.994142
0.109994 0.371967 0.964854
0.151216 0.371967 0.912134
0.19304 0.383682 0.759833
0.23304 0.401255 0.5841
0.271658 0.412971 0.420084
0.311848 0.418829 0.355649
0.35209 0.424686 0.267782
0.391815 0.430544 0.238494
0.433805 0.436402 0.244351
0.474075 0.448117 0.261925
0.515435 0.477406 0.343933
0.555899 0.530126 0.425942
0.595483 0.588703 0.461088
0.637074 0.62385 0.461088
0.677762 0.682427 0.425942
0.718108 0.723431 0.361506
0.756583 0.735146 0.297071
0.795636 0.729289 0.244351
0.838459 0.705858 0.220921
0.878663 0.64728 0.19749
0.918768 0.57113 0.191632
0.959517 0.512552 0.215063
1 0.494979 0.238494

Points: 24
Width: 0.0679862
Duration: 178.049
Centroid: 0.508542 0.527986
0 0.351379 0.686414
0.0213907 0.339122 0.625127
0.055199 0.339122 0.588355
0.0771273 0.351379 0.551583
0.111747 0.375894 0.51481
0.157271 0.473953 0.465781
0.206218 0.522982 0.453523
0.253003 0.621041 0.465781
0.299382 0.719101 0.539325
0.346683 0.755873 0.600612
0.392591 0.780388 0.796731
0.441505 0.755873 0.84576
0.485855 0.670071 0.919305
0.535207 0.559754 0.931562
0.579733 0.498468 0.89479
0.626979 0.375894 0.759958
0.673457 0.265577 0.551583
0.718948 0.192033 0.33095
0.767741 0.192033 0.134832
0.814822 0.241062 0.0612869
0.863165 0.388151 0
0.909643 0.584269 0.0245148
0.954191 0.780388 0.110317
1 0.866189 0.147089

Points: 29
Width: 0.12954
Duration: 222.227
Centroid: 0.542299 0.573793
0 0.56189 0.42103
0.0266567 0.555457 0.453195
0.0447091 0.542591 0.478927
0.0621462 0.523292 0.498226
0.0991563 0.503993 0.517525
0.138513 0.478261 0.536824
0.174626 0.394632 0.536824
0.211988 0.362467 0.511092
0.250756 0.291704 0.408164
0.28832 0.24024 0.27307
0.324398 0.227374 0.150843
0.361144 0.278838 0.0929462
0.401564 0.317436 0.0929462
0.438267 0.401065 0.14441
0.474688 0.491127 0.253771
0.511751 0.529725 0.324534
0.550606 0.594055 0.48536
0.587994 0.62622 0.671917
0.624916 0.632653 0.839175
0.661109 0.632653 0.954969
0.701266 0.62622 0.987134
0.738196 0.600488 1
0.774319 0.574756 0.93567
0.810872 0.555457 0.787711
0.850009 0.555457 0.691216
0.887414 0.555457 0.504659
0.924468 0.587622 0.369565
0.963772 0.619787 0.298802
1 0.639086 0.279503

Points: 0
Width: 2.76621e+19
Duration: 4.59163e-41
Centroid: 0 0

Points: 19
Width: 0.111403
Duration: 180.137
Centroid: 0.499561 0.58807
0 0.404724 0.448819
0.0218692 0.427165 0.508662
0.0552749 0.449606 0.523622
0.0776862 0.449606 0.538583
0.0994687 0.449606 0.531103
0.13243 0.457087 0.508662
0.17027 0.457087 0.47126
0.215808 0.457087 0.351575
0.260208 0.457087 0.284252
0.306484 0.472047 0.157087
0.354798 0.494488 0.0523622
0.400184 0.53937 0
0.444877 0.584252 0.00748031
0.832376 0.576772 0.822835
0.864957 0.576772 0.852756
0.887911 0.576772 0.860236
0.920514 0.561811 0.860236
0.956001 0.554331 0.860236
1 0.554331 0.860236

Points: 24
Width: 0.0631944
Duration: 173.799
Centroid: 0.506736 0.521806
0 0.235714 0.802197
0.0223296 0.248901 0.815384
